Year,Fit,Temperature_C ,Uncertainty_C_1 sig),Decade Change,Dec_Year,Temp
1893.25,8.6011686,8.3489866,0.089165307,,,
1893.333333,8.6016865,8.3386459,0.088216117,,,
1893.416667,8.60219,8.4207716,0.083050964,,,
1893.5,8.6026812,8.4455299,0.08501269,,,
1893.583333,8.6031599,8.5295973,0.078061348,,,
1893.666667,8.6036272,8.6290865,0.078554581,,,
1893.75,8.6040821,8.6468582,0.083127802,,,
1893.833333,8.6045265,8.6149149,0.086424982,,,
1893.916667,8.6049595,8.6267347,0.091788708,,,
1894,8.605382,8.6034002,0.096926878,,,
1894.083333,8.6057949,8.5771503,0.101361887,,,
1894.166667,8.6061974,8.5815516,0.098220083,,,
1894.25,8.6065912,8.5609818,0.097531765,,,
1894.333333,8.6069765,8.5578337,0.102365708,,,
1894.416667,8.6073532,8.5137129,0.108535665,,,
1894.5,8.6077204,8.5136147,0.111407362,,,
1894.583333,8.6080809,8.4887037,0.105831894,,,
1894.666667,8.6084337,8.4245539,0.096334497,,,
1894.75,8.608779,8.3856211,0.092286141,,,
1894.833333,8.6091175,8.4346933,0.08952839,,,
1894.916667,8.6094494,8.4285088,0.087106385,,,
1895,8.6097746,8.4508114,0.083847051,,,
1895.083333,8.610095,8.4584723,0.082810064,,,
1895.166667,8.6104088,8.4642477,0.081758534,,,
1895.25,8.6107178,8.4820681,0.084563433,,,
1895.333333,8.6110201,8.4787197,0.084001045,,,
1895.416667,8.6113195,8.5084076,0.079735284,,,
1895.5,8.6116133,8.5368605,0.074754483,,,
1895.583333,8.6119032,8.6146116,0.081976723,,,
1895.666667,8.6121893,8.6663132,0.088194067,,,
1895.75,8.6124706,8.6405993,0.091235246,,,
1895.833333,8.6127491,8.573,0.090492409,,,
1895.916667,8.6130247,8.5752249,0.087057237,,,
1896,8.6132975,8.5988512,0.08774098,,,
1896.083333,8.6135664,8.6170359,0.086306042,,,
1896.166667,8.6138344,8.6322241,0.086838534,,,
1896.25,8.6140995,8.6431971,0.086003413,,,
1896.333333,8.6143618,8.6731987,0.086428215,,,
1896.416667,8.6146231,8.647357,0.077881399,,,
1896.5,8.6148834,8.6350336,0.081742142,,,
1896.583333,8.6151419,8.5974836,0.077552045,,,
1896.666667,8.6153994,8.5774584,0.078514595,,,
1896.75,8.6156549,8.5773859,0.073282726,,,
1896.833333,8.6159115,8.6408434,0.07317931,,,
1896.916667,8.6161661,8.6726294,0.075634206,,,
1897,8.6164217,8.6678171,0.078040654,,,
1897.083333,8.6166763,8.6728277,0.078831488,,,
1897.166667,8.6169319,8.6729927,0.076246134,,,
1897.25,8.6171885,8.678175,0.074974233,,,
1897.333333,8.617445,8.6661539,0.072564813,,,
1897.416667,8.6177025,8.6896496,0.069429903,,,
1897.5,8.6179609,8.6738405,0.068134695,,,
1897.583333,8.6182203,8.7456055,0.075362226,,,
1897.666667,8.6184807,8.7367668,0.072195889,,,
1897.75,8.6187429,8.688879,0.073176077,,,
1897.833333,8.6190071,8.6645365,0.071192671,,,
1897.916667,8.6192741,8.6327057,0.073353942,,,
1898,8.6195421,8.6343126,0.073068781,,,
1898.083333,8.619812,8.6142235,0.072591639,,,
1898.166667,8.6200848,8.6066923,0.070724726,,,
1898.25,8.6203613,8.591979,0.067606412,,,
1898.333333,8.6206398,8.555213,0.063023511,,,
1898.416667,8.6209221,8.5321655,0.068286819,,,
1898.5,8.6212063,8.5410051,0.069182492,,,
1898.583333,8.6214943,8.5209322,0.068412856,,,
1898.666667,8.6217861,8.5226068,0.066861464,,,
1898.75,8.6220818,8.5876741,0.069809934,,,
1898.833333,8.6223812,8.6107264,0.070807872,,,
1898.916667,8.6226845,8.6223536,0.067288294,,,
1899,8.6229925,8.5846195,0.069526001,,,
1899.083333,8.6233034,8.582654,0.069369917,,,
1899.166667,8.62362,8.5897379,0.067666397,,,
1899.25,8.6239414,8.6171312,0.069221363,,,
1899.333333,8.6242676,8.6566868,0.071938535,,,
1899.416667,8.6245975,8.7400703,0.071468482,,,
1899.5,8.6249342,8.7060957,0.068482125,,,
1899.583333,8.6252747,8.6211309,0.067283217,,,
1899.666667,8.6256218,8.6706953,0.061739361,,,
1899.75,8.6259737,8.7424212,0.059827003,,,
1899.833333,8.6263323,8.7443209,0.060590274,,,
1899.916667,8.6266956,8.7728033,0.060691888,,,
1900,8.6270657,8.8100557,0.059086449,,,
1900.083333,8.6274414,8.8151426,0.059427007,,,
1900.166667,8.6278219,8.825716,0.058823706,,,
1900.25,8.6282091,8.8084946,0.05851555,,,
1900.333333,8.628602,8.831337,0.060972676,,,
1900.416667,8.6289997,8.7752914,0.062011368,,,
1900.5,8.629405,8.833724,0.067266246,,,
1900.583333,8.6298151,8.8854761,0.070242501,,,
1900.666667,8.6302309,8.8878965,0.074257749,,,
1900.75,8.6306534,8.890296,0.076470283,,,
1900.833333,8.6310797,8.9110336,0.074128293,,,
1900.916667,8.6315117,8.894928,0.073560523,,,
1901,8.6319485,8.8984556,0.073186636,,,
1901.083333,8.6323919,8.9113169,0.073244339,,,
1901.166667,8.6328392,8.9123898,0.07739466,,,
1901.25,8.6332922,8.9153719,0.078546257,,,
1901.333333,8.63375,8.8591986,0.076064828,,,
1901.416667,8.6342125,8.8778267,0.078173532,,,
1901.5,8.6346798,8.8487024,0.077387959,,,
1901.583333,8.6351528,8.8846083,0.075596235,,,
1901.666667,8.6356287,8.9245682,0.075394432,,,
1901.75,8.6361094,8.8740339,0.074359036,,,
1901.833333,8.6365948,8.828639,0.076110124,,,
1901.916667,8.637085,8.8052635,0.077201831,,,
1902,8.637579,8.7883024,0.077432341,,,
1902.083333,8.6333809,8.7785988,0.075228745,,,
1902.166667,8.6293201,8.7568626,0.073548364,,,
1902.25,8.6253939,8.7384777,0.07287099,,,
1902.333333,8.6215973,8.721859,0.074398448,,,
1902.416667,8.6179266,8.6550112,0.0751719,,,
1902.5,8.6143799,8.6016989,0.078309194,,,
1902.583333,8.6109514,8.5875444,0.078213619,,,
1902.666667,8.6076384,8.5779696,0.078913601,,,
1902.75,8.6044388,8.5739107,0.081162982,,,
1902.833333,8.6013489,8.5669289,0.081393027,,,
1902.916667,8.5983639,8.5599251,0.078961757,,,
1903,8.5954828,8.5364037,0.080727268,,,
1903.083333,8.5973988,8.5175848,0.082499655,,,
1903.166667,8.5992775,8.5034895,0.08369547,,,
1903.25,8.6011209,8.4899473,0.078745513,,,
1903.333333,8.6029301,8.4920244,0.073778057,,,
1903.416667,8.6047058,8.5107164,0.070325065,,,
1903.5,8.6064491,8.5262108,0.067840901,,,
1903.583333,8.6081619,8.4611502,0.067776037,,,
1903.666667,8.6098433,8.3640423,0.066314293,,,
1903.75,8.6114941,8.326705,0.06446831,,,
1903.833333,8.6131163,8.3061619,0.070873526,,,
1903.916667,8.6147118,8.306284,0.073054109,,,
1904,8.6162777,8.3134432,0.072608748,,,
1904.083333,8.6178179,8.2998552,0.071924057,,,
1904.166667,8.6193314,8.3037195,0.071947899,,,
1904.25,8.62082,8.2896471,0.075675147,,,
1904.333333,8.6222839,8.2910967,0.079955005,,,
1904.416667,8.623724,8.3516092,0.085696555,,,
1904.5,8.6251402,8.3900919,0.083845191,,,
1904.583333,8.6265335,8.4447889,0.083220472,,,
1904.666667,8.6279049,8.4081879,0.082980013,,,
1904.75,8.6292543,8.4209347,0.081459911,,,
1904.833333,8.6305838,8.4337626,0.076446188,,,
1904.916667,8.6318913,8.4491119,0.075715537,,,
1905,8.6331787,8.4611416,0.07109404,,,
1905.083333,8.6344471,8.4897623,0.069579946,,,
1905.166667,8.6356964,8.5000677,0.065916701,,,
1905.25,8.6369267,8.5340528,0.065642229,,,
1905.333333,8.6381388,8.5582523,0.065361766,,,
1905.416667,8.6393328,8.55863,0.064176491,,,
1905.5,8.6405096,8.5553589,0.063635219,,,
1905.583333,8.6416693,8.5390768,0.067545697,,,
1905.666667,8.6428127,8.5762405,0.068240172,,,
1905.75,8.643939,8.6001797,0.067722212,,,
1905.833333,8.64505,8.6714849,0.064254892,,,
1905.916667,8.6461449,8.6976547,0.065798456,,,
1906,8.6472254,8.7266912,0.070277923,,,
1906.083333,8.6482897,8.7289095,0.070165672,,,
1906.166667,8.6493406,8.74088,0.069058669,,,
1906.25,8.6503773,8.7388611,0.06892509,,,
1906.333333,8.6513987,8.751708,0.068864329,,,
1906.416667,8.6524067,8.6883707,0.066361699,,,
1906.5,8.6534014,8.7281656,0.06925563,,,
1906.583333,8.6543827,8.7054596,0.06324972,,,
1906.666667,8.6553497,8.6906834,0.059057038,,,
1906.75,8.6563053,8.6678047,0.059701241,,,
1906.833333,8.6572485,8.5802984,0.06544059,,,
1906.916667,8.6581783,8.5037069,0.065406362,,,
1907,8.6590967,8.4424047,0.065947223,,,
1907.083333,8.6600018,8.4056425,0.065705073,,,
1907.166667,8.6608963,8.3783798,0.065793762,,,
1907.25,8.6617794,8.3708334,0.065551516,,,
1907.333333,8.6626501,8.369319,0.066864467,,,
1907.416667,8.6635094,8.3490286,0.067239205,,,
1907.5,8.6643572,8.2801733,0.064790831,,,
1907.583333,8.6651945,8.3177557,0.064607848,,,
1907.666667,8.6660213,8.3722353,0.066031066,,,
1907.75,8.6668367,8.334445,0.069686819,,,
1907.833333,8.6676416,8.3567915,0.069256955,,,
1907.916667,8.6684361,8.4162779,0.069857189,,,
1908,8.66922,8.4612865,0.067137068,,,
1908.083333,8.6699924,8.4991074,0.065658636,,,
1908.166667,8.6707554,8.4981432,0.066279646,,,
1908.25,8.6715088,8.5152817,0.068726723,,,
1908.333333,8.6722527,8.4756708,0.067882928,,,
1908.416667,8.6729851,8.4759035,0.073156063,,,
1908.5,8.6737089,8.4766922,0.075124834,,,
1908.583333,8.6744213,8.3997965,0.076626077,,,
1908.666667,8.6751251,8.3939772,0.082757644,,,
1908.75,8.6758184,8.4236002,0.084347398,,,
1908.833333,8.6765032,8.3976583,0.080563697,,,
1908.916667,8.6771784,8.3531065,0.076857405,,,
1909,8.6778421,8.3259029,0.07860898,,,
1909.083333,8.6784983,8.3142385,0.077909769,,,
1909.166667,8.6791439,8.344615,0.080396468,,,
1909.25,8.679781,8.3442068,0.078816313,,,
1909.333333,8.6804075,8.3738422,0.079956911,,,
1909.416667,8.6810255,8.4627218,0.0753525,,,
1909.5,8.6816339,8.4825583,0.076504502,,,
1909.583333,8.6822329,8.5609102,0.083327251,,,
1909.666667,8.6828222,8.5634108,0.080503823,,,
1909.75,8.683403,8.5625439,0.078651371,,,
1909.833333,8.6839743,8.6078968,0.079984425,,,
1909.916667,8.6845369,8.6422453,0.083576879,,,
1910,8.6850891,8.6539335,0.087809138,,,
1910.083333,8.6856337,8.6768236,0.0913469,,,
1910.166667,8.6861687,8.6740007,0.091286623,,,
1910.25,8.6866951,8.6616373,0.092123739,,,
1910.333333,8.6872129,8.6451712,0.09395475,,,
1910.416667,8.6877213,8.5580359,0.097222613,,,
1910.5,8.6882229,8.5096397,0.091697963,,,
1910.583333,8.688715,8.4588985,0.090520704,,,
1910.666667,8.6891994,8.4238901,0.092750466,,,
1910.75,8.6896772,8.405221,0.09361378,,,
1910.833333,8.6901464,8.3952913,0.091181765,,,
1910.916667,8.690608,8.3812017,0.090782377,,,
1911,8.6910629,8.3733654,0.085030562,,,
1911.083333,8.6915102,8.3453779,0.083850196,,,
1911.166667,8.6919508,8.3242779,0.083784378,,,
1911.25,8.6923838,8.3140421,0.082784617,,,
1911.333333,8.692812,8.3371496,0.082301224,,,
1911.416667,8.6932325,8.3884211,0.081565863,,,
1911.5,8.6936474,8.443181,0.086565275,,,
1911.583333,8.6940546,8.5016356,0.083256405,,,
1911.666667,8.6944571,8.5847483,0.083528457,,,
1911.75,8.6948538,8.5898571,0.090255087,,,
1911.833333,8.6952438,8.6212072,0.085964004,,,
1911.916667,8.6956291,8.6559458,0.08409096,,,
1912,8.6960096,8.685338,0.086229911,,,
1912.083333,8.6826429,8.6580992,0.08639995,,,
1912.166667,8.6696634,8.6214809,0.087267398,,,
1912.25,8.6570597,8.5849676,0.086133061,,,
1912.333333,8.6448193,8.5134878,0.087721286,,,
1912.416667,8.6329327,8.4896202,0.083884713,,,
1912.5,8.6213903,8.4686127,0.078985217,,,
1912.583333,8.6101818,8.4415321,0.080291883,,,
1912.666667,8.5992985,8.371129,0.074266797,,,
1912.75,8.5887299,8.3881826,0.065854083,,,
1912.833333,8.5784683,8.3620424,0.069786224,,,
1912.916667,8.5685043,8.323597,0.069093364,,,
1913,8.5588303,8.2937355,0.06775485,,,
1913.083333,8.5631771,8.3297396,0.067288083,,,
1913.166667,8.5674057,8.3842907,0.065374857,,,
1913.25,8.5715208,8.4282408,0.066007386,,,
1913.333333,8.5755234,8.4910221,0.062941615,,,
1913.416667,8.5794182,8.5298824,0.066857587,,,
1913.5,8.5832081,8.6122885,0.06557114,,,
1913.583333,8.5868959,8.7251654,0.065591072,,,
1913.666667,8.5904856,8.7849913,0.071292231,,,
1913.75,8.5939779,8.8156071,0.07218608,,,
1913.833333,8.5973768,8.8235092,0.070753015,,,
1913.916667,8.6006851,8.8681393,0.070551494,,,
1914,8.6039057,8.9088488,0.07270638,,,
1914.083333,8.6070404,8.919404,0.072777293,,,
1914.166667,8.6100931,8.9237843,0.06955904,,,
1914.25,8.6130648,8.9363813,0.06615677,,,
1914.333333,8.6159563,8.962616,0.064392891,,,
1914.416667,8.6187744,8.9420567,0.063512286,,,
1914.5,8.6215181,8.9086857,0.064133044,,,
1914.583333,8.6241894,8.8158178,0.066811014,,,
1914.666667,8.626792,8.8156214,0.068780964,,,
1914.75,8.6293278,8.8294487,0.07464441,,,
1914.833333,8.6317978,8.8755693,0.077868973,,,
1914.916667,8.6342039,8.8933907,0.080188265,,,
1915,8.636549,8.8826475,0.075210138,,,
1915.083333,8.638834,8.9015198,0.072466514,,,
1915.166667,8.6410618,8.9038773,0.07270509,,,
1915.25,8.6432333,8.9057312,0.074060508,,,
1915.333333,8.6453495,8.8685217,0.07535166,,,
1915.416667,8.6474133,8.9060144,0.076256068,,,
1915.5,8.6494265,8.9107323,0.077158974,,,
1915.583333,8.6513891,8.9423847,0.071574852,,,
1915.666667,8.6533031,8.923749,0.067767575,,,
1915.75,8.6551714,8.9044809,0.06385774,,,
1915.833333,8.6569948,8.8512545,0.062732832,,,
1915.916667,8.6587734,8.8044863,0.063064795,,,
1916,8.660511,8.7687788,0.066159419,,,
1916.083333,8.6622066,8.731967,0.06815107,,,
1916.166667,8.6638622,8.7169123,0.069094141,,,
1916.25,8.6654787,8.7042961,0.067739477,,,
1916.333333,8.6670589,8.7099648,0.065470272,,,
1916.416667,8.6686029,8.6463099,0.065563404,,,
1916.5,8.6701107,8.5361261,0.067285981,,,
1916.583333,8.671586,8.4907761,0.068954164,,,
1916.666667,8.673028,8.4469395,0.067645309,,,
1916.75,8.6744385,8.417841,0.065121472,,,
1916.833333,8.6758175,8.4027891,0.063749787,,,
1916.916667,8.6771679,8.3564615,0.058595824,,,
1917,8.6784887,8.3562899,0.056479583,,,
1917.083333,8.6797829,8.3749981,0.055722551,,,
1917.166667,8.6810503,8.363658,0.055167644,,,
1917.25,8.682291,8.3646193,0.05644933,,,
1917.333333,8.683507,8.3236408,0.059184771,,,
1917.416667,8.6846991,8.3511477,0.058758874,,,
1917.5,8.6858683,8.3525896,0.057475195,,,
1917.583333,8.6870155,8.3284855,0.06108691,,,
1917.666667,8.6881399,8.3312664,0.064582387,,,
1917.75,8.6892452,8.3603735,0.063854981,,,
1917.833333,8.6903286,8.3411169,0.064235512,,,
1917.916667,8.6913939,8.3484125,0.068238084,,,
1918,8.69244,8.3445473,0.068148919,,,
1918.083333,8.6934681,8.3220596,0.064157532,,,
1918.166667,8.694479,8.3208237,0.063711195,,,
1918.25,8.6954746,8.3331347,0.0626667,,,
1918.333333,8.696454,8.4049444,0.063456613,,,
1918.416667,8.6974173,8.3925257,0.062337013,,,
1918.5,8.6983662,8.4280043,0.068443367,,,
1918.583333,8.6993017,8.4543505,0.071665453,,,
1918.666667,8.7002239,8.4812269,0.072313752,,,
1918.75,8.7011337,8.4728899,0.069817191,,,
1918.833333,8.7020302,8.5434971,0.06958951,,,
1918.916667,8.7029152,8.5798092,0.068895767,,,
1919,8.7037897,8.6060171,0.071173052,,,
1919.083333,8.7046537,8.6247778,0.073255668,,,
1919.166667,8.7055073,8.6516132,0.074623287,,,
1919.25,8.7063513,8.6564131,0.075555343,,,
1919.333333,8.7071857,8.6498575,0.076656289,,,
1919.416667,8.7080126,8.6347437,0.077536312,,,
1919.5,8.7088318,8.6633177,0.077036676,,,
1919.583333,8.7096415,8.7113905,0.078785399,,,
1919.666667,8.7104454,8.7053442,0.078799833,,,
1919.75,8.7112417,8.7484102,0.080626578,,,
1919.833333,8.7120323,8.7323809,0.077873875,,,
1919.916667,8.7128162,8.7473278,0.077664536,,,
1920,8.7135944,8.7409773,0.073764056,,,
1920.083333,8.7143669,8.7429781,0.07120341,,,
1920.166667,8.7151356,8.7356215,0.069094668,,,
1920.25,8.7158995,8.7207232,0.065933081,,,
1920.333333,8.7166576,8.6914387,0.062775506,,,
1920.416667,8.717412,8.6992912,0.059704407,,,
1920.5,8.7181625,8.6473942,0.05650995,,,
1920.583333,8.7189093,8.6643152,0.056382059,,,
1920.666667,8.7196522,8.6881819,0.056533627,,,
1920.75,8.7203903,8.6740837,0.059022562,,,
1920.833333,8.7211266,8.6854239,0.057853976,,,
1920.916667,8.721859,8.6983728,0.057877336,,,
1921,8.7225876,8.7242537,0.059222671,,,
1921.083333,8.7233143,8.7416058,0.062752252,,,
1921.166667,8.7240381,8.728734,0.064019947,,,
1921.25,8.7247601,8.7352571,0.065268645,,,
1921.333333,8.7254772,8.7595043,0.065805526,,,
1921.416667,8.7261944,8.7795362,0.069752804,,,
1921.5,8.7269068,8.8690166,0.066918402,,,
1921.583333,8.7276182,8.8007536,0.061733902,,,
1921.666667,8.7283278,8.7454586,0.058633532,,,
1921.75,8.7290354,8.7511396,0.056470944,,,
1921.833333,8.7297401,8.7522335,0.058841804,,,
1921.916667,8.730444,8.7416239,0.057896573,,,
1922,8.7311459,8.737606,0.055110752,,,
1922.083333,8.7318459,8.7227345,0.054268507,,,
1922.166667,8.7325449,8.7267351,0.054289139,,,
1922.25,8.7332411,8.7175322,0.056137086,,,
1922.333333,8.7339373,8.6954432,0.059115452,,,
1922.416667,8.7346315,8.7134008,0.061920775,,,
1922.5,8.7353239,8.7104654,0.066418593,,,
1922.583333,8.7360144,8.7324028,0.068696622,,,
1922.666667,8.7367048,8.7437353,0.068689024,,,
1922.75,8.7373943,8.7168093,0.071388875,,,
1922.833333,8.7380819,8.6619129,0.070117782,,,
1922.916667,8.7387686,8.6348619,0.069794351,,,
1923,8.7394543,8.6266756,0.069912509,,,
1923.083333,8.740139,8.6009912,0.070453195,,,
1923.166667,8.7408218,8.6041842,0.071264625,,,
1923.25,8.7415047,8.6173725,0.072337345,,,
1923.333333,8.7421875,8.6583748,0.069642095,,,
1923.416667,8.7428675,8.6814156,0.068814829,,,
1923.5,8.7435474,8.7011557,0.066113434,,,
1923.583333,8.7442265,8.6848822,0.067087616,,,
1923.666667,8.7449045,8.7186756,0.071234332,,,
1923.75,8.7455807,8.7690763,0.065500352,,,
1923.833333,8.7462578,8.79247,0.062565392,,,
1923.916667,8.746933,8.8280926,0.063340475,,,
1924,8.7476072,8.8339853,0.063744437,,,
1924.083333,8.7482805,8.8622341,0.06333366,,,
1924.166667,8.7489538,8.8633432,0.062081509,,,
1924.25,8.7496262,8.8654451,0.059346823,,,
1924.333333,8.7502966,8.838912,0.058878566,,,
1924.416667,8.750967,8.839076,0.05834255,,,
1924.5,8.7516375,8.7977648,0.05819159,,,
1924.583333,8.752305,8.7898626,0.061294778,,,
1924.666667,8.7529726,8.7673168,0.061198113,,,
1924.75,8.7536402,8.7396536,0.06101473,,,
1924.833333,8.7543058,8.7792406,0.064566794,,,
1924.916667,8.7549706,8.7662649,0.063747269,,,
1925,8.7556343,8.7443943,0.064120953,,,
1925.083333,8.7424231,8.7283392,0.061964747,,,
1925.166667,8.7296047,8.741353,0.062933649,,,
1925.25,8.7171698,8.7457037,0.065640232,,,
1925.333333,8.7051058,8.7445164,0.067385376,,,
1925.416667,8.6934032,8.7394266,0.06656562,,,
1925.5,8.6820517,8.8151207,0.065866707,,,
1925.583333,8.6710415,8.9122057,0.064550802,,,
1925.666667,8.6603613,8.9955482,0.065001115,,,
1925.75,8.6500034,9.0605745,0.068425235,,,
1925.833333,8.6399574,9.0437555,0.066787053,,,
1925.916667,8.6302147,9.0329027,0.066796923,,,
1926,8.6207676,9.0486078,0.067663516,,,
1926.083333,8.6254797,9.0537119,0.070026273,,,
1926.166667,8.6300755,9.064002,0.069821029,,,
1926.25,8.6345577,9.074276,0.06735186,,,
1926.333333,8.6389294,9.1097536,0.064945694,,,
1926.416667,8.6431923,9.1099424,0.064779586,,,
1926.5,8.6473522,9.017745,0.06610097,,,
1926.583333,8.6514101,8.9234705,0.065252999,,,
1926.666667,8.6553688,8.8669558,0.067861261,,,
1926.75,8.6592321,8.768033,0.06296691,,,
1926.833333,8.6630001,8.7514162,0.063152762,,,
1926.916667,8.6666794,8.773243,0.064905875,,,
1927,8.6702681,8.7756834,0.064903213,,,
1927.083333,8.6737719,8.7876844,0.063204205,,,
1927.166667,8.6771917,8.7733879,0.063477746,,,
1927.25,8.6805305,8.7856302,0.065723792,,,
1927.333333,8.6837902,8.8075228,0.065812245,,,
1927.416667,8.6869726,8.8109217,0.065539175,,,
1927.5,8.6900797,8.8045321,0.066380417,,,
1927.583333,8.6931143,8.8629847,0.069818597,,,
1927.666667,8.6960773,8.8859072,0.068862026,,,
1927.75,8.6989717,8.9095993,0.067767759,,,
1927.833333,8.7017994,8.9288435,0.067836142,,,
1927.916667,8.7045622,8.9362707,0.065837825,,,
1928,8.7072601,8.9259014,0.066401595,,,
1928.083333,8.7098961,8.9292307,0.068805686,,,
1928.166667,8.712472,8.9270697,0.069188483,,,
1928.25,8.7149887,8.9093571,0.068487671,,,
1928.333333,8.7174492,8.8800354,0.070747277,,,
1928.416667,8.7198534,8.8749971,0.07530084,,,
1928.5,8.7222033,8.9206343,0.079548798,,,
1928.583333,8.7245007,8.8305922,0.075298471,,,
1928.666667,8.7267466,8.7326269,0.071233579,,,
1928.75,8.728941,8.7456312,0.077684669,,,
1928.833333,8.7310877,8.7325296,0.079400998,,,
1928.916667,8.7331877,8.7073545,0.079896852,,,
1929,8.73524,8.6919127,0.07785973,,,
1929.083333,8.7372475,8.6635752,0.077562245,,,
1929.166667,8.7392111,8.6659365,0.075937131,,,
1929.25,8.7411318,8.6491013,0.073256181,,,
1929.333333,8.7430105,8.6473627,0.073409999,,,
1929.416667,8.7448483,8.6339045,0.071061657,,,
1929.5,8.7466459,8.5388269,0.067594692,,,
1929.583333,8.7484055,8.5684242,0.071758804,,,
1929.666667,8.7501268,8.6466379,0.071710339,,,
1929.75,8.751811,8.6773043,0.07099588,,,
1929.833333,8.753458,8.6830311,0.071279162,,,
1929.916667,8.7550707,8.6971903,0.072314387,,,
1930,8.75665,8.7324066,0.07308298,,,
1930.083333,8.7581949,8.7724009,0.070235663,,,
1930.166667,8.7597065,8.791338,0.069934226,,,
1930.25,8.7611876,8.795186,0.069271046,,,
1930.333333,8.7626371,8.7745924,0.066372096,,,
1930.416667,8.7640553,8.8064852,0.067253132,,,
1930.5,8.7654457,8.9040489,0.069652692,,,
1930.583333,8.7668066,8.9442358,0.065915195,,,
1930.666667,8.7681389,8.9154739,0.071641521,,,
1930.75,8.7694454,8.8938665,0.069438828,,,
1930.833333,8.7707243,8.8911009,0.067150247,,,
1930.916667,8.7719774,8.883255,0.067673985,,,
1931,8.7732058,8.9047041,0.067636178,,,
1931.083333,8.7744083,8.9161987,0.067684987,,,
1931.166667,8.7755871,8.9323044,0.066809762,,,
1931.25,8.7767429,8.9683657,0.064332389,,,
1931.333333,8.7778759,9.0267344,0.062423088,,,
1931.416667,8.7789869,8.9991102,0.061246878,,,
1931.5,8.780076,9.0126181,0.060487504,,,
1931.583333,8.7811441,9.0838156,0.060576042,,,
1931.666667,8.7821903,9.0936852,0.057159267,,,
1931.75,8.7832174,9.0634527,0.056804791,,,
1931.833333,8.7842255,9.1147966,0.059603063,,,
1931.916667,8.7852135,9.1316414,0.059596283,,,
1932,8.7861824,9.1108885,0.061366503,,,
1932.083333,8.7871342,9.0943956,0.063607184,,,
1932.166667,8.7880669,9.0622377,0.064489028,,,
1932.25,8.7889843,9.0632133,0.067111979,,,
1932.333333,8.7898827,9.039485,0.06864851,,,
1932.416667,8.7907648,9.0104551,0.06803709,,,
1932.5,8.7916317,8.9763384,0.067237091,,,
1932.583333,8.7924824,8.8533354,0.06609883,,,
1932.666667,8.7933178,8.8376875,0.067460492,,,
1932.75,8.7941389,8.8333483,0.071041407,,,
1932.833333,8.7949438,8.7813883,0.070116681,,,
1932.916667,8.7957354,8.767499,0.069737827,,,
1933,8.7965126,8.7453461,0.067946006,,,
1933.083333,8.7972765,8.7352982,0.067411598,,,
1933.166667,8.7980261,8.7375746,0.067748975,,,
1933.25,8.7987633,8.700942,0.067799722,,,
1933.333333,8.799489,8.6681032,0.067942935,,,
1933.416667,8.8002005,8.6678038,0.068422469,,,
1933.5,8.8009005,8.6367693,0.068616696,,,
1933.583333,8.8015881,8.661376,0.064843497,,,
1933.666667,8.8022652,8.7414989,0.062301918,,,
1933.75,8.8029299,8.736352,0.059390175,,,
1933.833333,8.8035841,8.7241726,0.058965118,,,
1933.916667,8.8042269,8.7592773,0.05923115,,,
1934,8.8048592,8.7808714,0.058889525,,,
1934.083333,8.8054819,8.7843332,0.059003877,,,
1934.166667,8.8060932,8.7886534,0.058789572,,,
1934.25,8.806695,8.7779789,0.058127945,,,
1934.333333,8.8072872,8.7945204,0.060064807,,,
1934.416667,8.8078699,8.8376474,0.060769748,,,
1934.5,8.8084431,8.904665,0.061249362,,,
1934.583333,8.8090076,8.8832321,0.061876078,,,
1934.666667,8.8095636,8.922019,0.06225053,,,
1934.75,8.8101091,8.9754801,0.060853715,,,
1934.833333,8.810648,8.9619389,0.060139202,,,
1934.916667,8.8111773,8.9130678,0.059831799,,,
1935,8.8116989,8.9076281,0.060576653,,,
1935.083333,8.812212,8.9110241,0.060669584,,,
1935.166667,8.8127184,8.9070616,0.060407242,,,
1935.25,8.8132162,8.9283819,0.06069283,,,
1935.333333,8.8137064,8.9345894,0.060617404,,,
1935.416667,8.8141899,8.8530884,0.05940126,,,
1935.5,8.8146658,8.8049917,0.057494066,,,
1935.583333,8.815134,8.8100786,0.056892243,,,
1935.666667,8.8155956,8.6899862,0.055806176,,,
1935.75,8.8160505,8.6620455,0.055569842,,,
1935.833333,8.8164988,8.6899595,0.057037776,,,
1935.916667,8.8169403,8.7218409,0.057338094,,,
1936,8.8173761,8.7245007,0.056595623,,,
1936.083333,8.8178043,8.7474995,0.056861428,,,
1936.166667,8.8182268,8.7555485,0.057457915,,,
1936.25,8.8186436,8.757206,0.057095245,,,
1936.333333,8.8190546,8.7519379,0.055435191,,,
1936.416667,8.8194599,8.8205862,0.056228894,,,
1936.5,8.8198586,8.8584929,0.055182594,,,
1936.583333,8.8202515,8.8567305,0.055769586,,,
1936.666667,8.8206396,8.9248104,0.056262318,,,
1936.75,8.821023,8.9071188,0.05678424,,,
1936.833333,8.8213997,8.9068937,0.055849058,,,
1936.916667,8.8217716,8.9179649,0.056012881,,,
1937,8.8221388,8.9396753,0.056110131,,,
1937.083333,8.8225002,8.916522,0.054985699,,,
1937.166667,8.8228579,8.929265,0.055275647,,,
1937.25,8.8232088,8.9631529,0.056197543,,,
1937.333333,8.8235569,8.9864569,0.057600798,,,
